Unnamed: 0,order_id,review_id,review_comment_title_en,review_comment_message_en,review_text_combined,sentiment,sentiment_score,primary_topic,topics,classification_reason
223,e6b23db78d4473c921fb9315e04b5c0f,3ff8285931cc9b54c9ad22ba78957f63,Not Available,I bought two products and received only one. I sent two emails to the store and had no response. I'm dissatisfied.,I bought two products and received only one. I sent two emails to the store and had no response. I'm dissatisfied.,Negative,-0.586,Seller Service,Seller Service,Negative sentiment; mentions 'store and had no response' related to seller service.
225,18956b40b774d6384c8539cd61784bd7,cdc5c81bd9377ccbf9cb95f05648c31b,I recommend,Not Available,I recommend - Not Available,Positive,0.361,Positive Experience,Positive Experience,Positive sentiment; mentions 'recommend' related to positive experience.
227,eccb333547035c917db4396ff94c3182,fdb0e5a14fb6456e28ce7b3b054b8843,Not Available,I would not recommend this store nor do I intend to buy from it again. The goods were delivered after the deadline and almost 1 month after the purchase. On the Lannister website they usually arrive before the deadline. I was very surprised,I would not recommend this store nor do I intend to buy from it again. The goods were delivered after the deadline and almost 1 month after the purchase. On the Lannister website they usually arrive before the deadline. I was very surprised,Neutral,0.021,Positive Experience,Positive Experience,Neutral sentiment; mentions 'recommend' related to positive experience.
228,06ecfa8dfae87263e05d953aa561603d,7914fa319f12631679d1704d7dcd17df,Top,I recommend,Top - I recommend,Positive,0.511,Positive Experience,Positive Experience,Positive sentiment; mentions 'recommend' related to positive experience.
229,997cd0cc21c4cc23cf4b07c4f53834db,deb6f26fd2c11c556bc9245fd9203469,Not Available,It met my expectation.,It met my expectation.,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
230,b3e8f5b15b942cacd19dba17d7179867,6591adaa3a855d13090d5fd151ad96c2,Not Available,Delivery before deadline. Very practical and easy to use product.,Delivery before deadline. Very practical and easy to use product.,Positive,0.488,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
235,1a558554b7f10eba1ffdd56ce469df63,c4a20a1d2d634f814cca9311edd60e99,Not Available,"great product just did not come manual, but without problems.","great product just did not come manual, but without problems.",Positive,0.664,Positive Experience,Positive Experience,Positive sentiment; mentions 'great' related to positive experience.
236,93720f5a467d2edd5e84e209e8a9a4f6,81e7291e2f92b492eb0340f4406c6897,Not Available,"One of the pieces didn't fit, it was a different diameter. I had to saw and hammer to get it to fit and fit.
For the rest, everything ok.","One of the pieces didn't fit, it was a different diameter. I had to saw and hammer to get it to fit and fit.
For the rest, everything ok.",Positive,0.439,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
237,00b9e0f8f588d0406a3de447eb606970,eb6d75bedecae7b3dbea11b8530637d8,Not Available,Excellent product.,Excellent product.,Positive,0.572,Product Quality,"Product Quality, Positive Experience",Positive sentiment; mentions 'excellent product' related to product quality.
238,268762d6a983092f8632e379836806eb,593f9b33c3a4c74e37b7b7c49f0cedc4,Not Available,All very well,All very well,Positive,0.338,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
239,ef1b29b591d31d57c0d7337460dd83c9,a36150969fe6bd09ed011dd78aeb0189,Not Available,"Delay in delivery, I hated the service and I will NEVER buy again. baratheon when sold by themselves was much better!","Delay in delivery, I hated the service and I will NEVER buy again. baratheon when sold by themselves was much better!",Negative,-0.598,Delivery Delay,Delivery Delay,Negative sentiment; mentions 'delay' related to delivery delay.
240,d9fb85f3f3239e18e331c9f622d6998b,2c303fb6b2f9c16f324f7deb88e736fe,Not Available,Very good product,Very good product,Positive,0.493,Product Quality,"Product Quality, Positive Experience",Positive sentiment; mentions 'good product' related to product quality.
241,55b5a2fb966c36bed46f082ad6062914,43992f6d75ecc01ddd8c748b9362bc81,Not Available,my product has not arrived... according to tracking it is stopped in Ribeirão Preto sp...,my product has not arrived... according to tracking it is stopped in Ribeirão Preto sp...,Negative,-0.226,Shipping/Logistics,Shipping/Logistics,Negative sentiment; mentions 'tracking' related to shipping/logistics.
242,62a575a2a9f2c005b7ec7ff7dd76d5ee,8b4c14417bccab81710772ecb8b23fd6,Not Available,Product failed the 1st time of use.,Product failed the 1st time of use.,Negative,-0.511,Other,Other,Negative tone detected in review text; no specific topic keywords matched.
244,dae4fcb62b78ccf2ff3ac4d49113a8f5,3528296df9092b7a7b88bd036e3f8a8e,show product,highly recommend professional quality product,show product - highly recommend professional quality product,Positive,0.42,Product Quality,"Product Quality, Positive Experience",Positive sentiment; mentions 'quality' related to product quality.
245,4806c15e687faabdb46ca2643cfcfa6e,252b934455d29ca8cc070504686ecc52,Not Available,Until now I have not received the product.,Until now I have not received the product.,Neutral,0.0,Delivery Delay,Delivery Delay,Neutral sentiment; mentions 'have not received' related to delivery delay.
248,993da8482e658ec7f1d0c6d955604936,b736ff4204044e49e39062584d06fa74,Not Available,The store advertises one product and delivers another.,The store advertises one product and delivers another.,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
249,e11c61aa2d539f826865ea728496f6d4,c7475b2c4448321756b6136327f1394e,super recoendo,very good and fast when I saw it had already arrived,super recoendo - very good and fast when I saw it had already arrived,Positive,0.796,Positive Experience,Positive Experience,Positive sentiment; mentions 'very good' related to positive experience.
251,1a2cff485ae2a17b68b6ccefb1ecdf93,44cdb9cb9c9f8d6bcea59e0b61b8df6a,Not Available,The product arrived very well,The product arrived very well,Positive,0.338,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
252,c835e0746829dbae8bb92fb818ba654d,927eaaaaeebc8579c91927f2d0b40049,Not Available,excellent,excellent,Positive,0.572,Positive Experience,Positive Experience,Positive sentiment; mentions 'excellent' related to positive experience.
253,824d9780d0313771024a0c70fe9dd9a7,65b934c20d632fc2df0fd4723464fa78,Mistake in the speaker,"Despite being delivered quickly, they replaced the METEORO box with the BORNE box. When I tried to complain to Lannister, the system was down. The guitar and accessories were correct.","Mistake in the speaker - Despite being delivered quickly, they replaced the METEORO box with the BORNE box. When I tried to complain to Lannister, the system was down. The guitar and accessories were correct.",Negative,-0.599,Delivery Speed,Delivery Speed,Negative sentiment; mentions 'delivered quickly' related to delivery speed.
254,afb1e1ccaac288ec1ab9754e2e36cdaf,af9e54a155c1248534f1fa60179c6393,Not Available,Very satisfied,Very satisfied,Positive,0.475,Positive Experience,Positive Experience,Positive sentiment; mentions 'satisfied' related to positive experience.
255,93a157bd42d5aee115dbfbca895d9998,ea12cd666e65ef6cfc48e7ddd8596833,Not Available,congrats to store and dealer even though it took a while,congrats to store and dealer even though it took a while,Positive,0.527,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
257,f23c71439ab24ac853522e783dd7dec2,8023f946d9b261cb0ecb604703427917,Great buy,"Delivered on time, and with good shelf life.","Great buy - Delivered on time, and with good shelf life.",Positive,0.791,Delivery Speed,"Delivery Speed, Positive Experience",Positive sentiment; mentions 'on time' related to delivery speed.
258,60c6581ec5ed9187370902a251501b8c,4faa35770cc4dbf5f2725bcebdd1bdc6,Not Available,"The set of towels is beautiful, more beautiful than in the photo, I loved it.","The set of towels is beautiful, more beautiful than in the photo, I loved it.",Positive,0.918,Positive Experience,Positive Experience,"Positive sentiment; mentions 'beautiful, loved' related to positive experience."
259,80a2b0dcabefef6a83477204433b2482,c239d18d7e310e477d5e7b76b362db1d,Not Available,product was delivered with one of the handles with problems (1 fixing pin is missing),product was delivered with one of the handles with problems (1 fixing pin is missing),Negative,-0.599,Other,Other,Negative tone detected in review text; no specific topic keywords matched.
262,33fb6b947580ee29bd0c6babed6049c1,b3df5ccdfff218d039dd166e3da759f5,Not Available,The day 02/14 was scheduled for delivery of the order and in the tracking it marked that the product had already been delivered on the date but in reality it was not delivered. The product was only delivered on the 28/02.,The day 02/14 was scheduled for delivery of the order and in the tracking it marked that the product had already been delivered on the date but in reality it was not delivered. The product was only delivered on the 28/02.,Neutral,0.0,Delivery Delay,"Delivery Delay, Shipping/Logistics",Neutral sentiment; mentions 'not delivered' related to delivery delay.
263,468c2f34312a6d270a20c7aef082041c,c11da18223114c483b887b9914045f79,Not Available,STORE IN ADDITION TO THE SHIPPING BEING VERY EXPENSIVE . THE PRODUCT TAKES ALMOST 30 BUSINESS DAYS TO ARRIVE AT YOUR HOME,STORE IN ADDITION TO THE SHIPPING BEING VERY EXPENSIVE . THE PRODUCT TAKES ALMOST 30 BUSINESS DAYS TO ARRIVE AT YOUR HOME,Neutral,0.0,Price/Value,Price/Value,Neutral sentiment; mentions 'expensive' related to price/value.
267,108e1d5b7a25ff07b49e500b1c7ae4b0,6f885e2fd69412264d9e74e805175d53,Not Available,"I received it very quickly, but another product came, and not what I ordered, the model came different, the color, a cover came that does not have a zipper, in short, I do not recommend it.","I received it very quickly, but another product came, and not what I ordered, the model came different, the color, a cover came that does not have a zipper, in short, I do not recommend it.",Negative,-0.395,Positive Experience,Positive Experience,Negative sentiment; mentions 'recommend' related to positive experience.
272,f464bdc3b17c2085e54b66d8e5ae1695,b83ba2a97932a8a661f5bf8eac7642bd,Not Available,I've always bought from stark and I'm satisfied.,I've always bought from stark and I'm satisfied.,Positive,0.421,Positive Experience,Positive Experience,Positive sentiment; mentions 'satisfied' related to positive experience.
273,796b04ac2c7b508683f6010238b991f1,a6c58307ee35180cf0dc1d39466db359,Not Available,I made the purchase by table and thank God everything went well I am very grateful you can trust.,I made the purchase by table and thank God everything went well I am very grateful you can trust.,Positive,0.906,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
276,a0f2f8b0523207a13f02225bc812ed23,f7eb8792e67d53e01a224bfa9b6802b2,Horrible,"They canceled my purchase the day before delivery, I called Lannister and the attendants didn't know what was going on, a mess, now I'm waiting to see if I will be charged","Horrible - They canceled my purchase the day before delivery, I called Lannister and the attendants didn't know what was going on, a mess, now I'm waiting to see if I will be charged",Negative,-0.778,Other,Other,Negative tone detected in review text; no specific topic keywords matched.
279,1a1ef8dc595adbce0e5d75d806d69286,4940d39efaa50e020312724f6a6e5efa,highly recommend,Quality product and efficient delivery. I received much earlier than agreed. I recommend,highly recommend - Quality product and efficient delivery. I received much earlier than agreed. I recommend,Positive,0.848,Positive Experience,"Product Quality, Positive Experience",Positive sentiment; mentions 'recommend' related to positive experience.
281,d66d818e0e5486b4382bdaad63390b53,7bd303edd3865abe8addb98d2a2e6577,Very good.,Good product came on time arrived in 08 days are to be congratulated.,Very good. - Good product came on time arrived in 08 days are to be congratulated.,Positive,0.747,Delivery Speed,"Delivery Speed, Product Quality, Positive Experience",Positive sentiment; mentions 'on time' related to delivery speed.
288,15a31c39dee81bc534abff1f9b5ec6c2,11caa17c5966423a2f73ded6a13ad638,Not Available,"Everything ok, the baratheon always responsible with his deliveries.","Everything ok, the baratheon always responsible with his deliveries.",Positive,0.318,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
